2013-05-17 01:28:08.052
antenna	 u coordinate	 v coordinate	 w coordinate
27	-1182.11465638	6618.89130525	654.163332405
28	-2231.75791799	9102.71700833	1378.04921184
29	-2258.03313783	13937.975465	1155.52116305
2013-05-17 01:33:03.246
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	265.891807952	110.23942905	-219.663383719
2	518.587549973	150.067365948	-426.822919359
3	831.042019976	104.314752686	-671.074374124
4	975.393726634	161.668228992	-786.446546421
5	415.347955829	384.075981087	-347.81029289
6	494.734060378	382.371237207	-413.275914806
7	221.966782887	488.33381596	-195.022438925
8	454.992803836	293.90712867	-378.049985021
9	514.62407577	789.358170535	-441.899813699
10	901.270799383	626.573631653	-749.828605014
11	248.851612894	754.68811771	-226.929279175
12	751.458330417	1448.60963546	-659.520660848
13	734.760408269	908.570703062	-628.051031268
14	1841.97355276	-59.9165856277	-1489.41066285
15	3155.18791663	-532.709465472	-2533.03359724
16	5063.14380965	-1526.62947428	-4027.31646336
17	6930.81643944	-3289.34356768	-5455.76653604
18	8371.59881751	-5847.32477452	-6464.44700314
19	10982.7820476	-6198.12780702	-8537.76431689
20	-1353.06272925	-1529.77788644	1194.09523987
21	-2430.21745884	-2974.95679061	2164.23518593
22	-4605.67380234	-4762.31632542	4006.48278511
23	-6320.10700087	-5809.55829639	5431.36248182
24	-7458.0825329	-7497.2802995	6411.91282899
25	-581.798780696	2859.02980799	357.399569646
26	-172.571675593	4616.30754745	-63.6730989743
27	-1182.14869162	6618.88324616	654.183369997
28	-2231.79661619	9102.70179337	1378.08704133
29	-2258.10857195	13937.9600708	1155.55943823
2013-05-17 01:33:03.496
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	265.887332979	110.241241731	-219.66789065
2	518.579292	150.070901349	-426.83170955
3	831.029933708	104.320418207	-671.088460507
4	975.379293737	161.674878612	-786.463079601
5	415.339441833	384.07881266	-347.817333127
6	494.724448323	382.374609984	-413.284300659
7	221.960147968	488.335329178	-195.026201292
8	454.984391978	293.910230518	-378.057697255
9	514.611203924	789.361678899	-441.908536669
10	901.25381773	626.579775936	-749.843881761
11	248.842621287	754.689814206	-226.93349723
12	751.43727538	1448.6147584	-659.533398181
13	734.743568329	908.575712175	-628.0634856
14	1841.94871484	-59.9040282054	-1489.44188481
15	3155.1486119	-532.687955365	-2533.08707857
16	5063.0859519	-1526.5949569	-4027.40228512
17	6930.74638576	-3289.29631763	-5455.88401548
18	8371.52910489	-5847.26770205	-6464.58890441
19	10982.6795826	-6198.05293314	-8537.95047845
20	-1353.03205951	-1529.78711073	1194.11817455
21	-2430.16049228	-2974.97335823	2164.27637858
22	-4605.57342342	-4762.34772389	4006.56085222
23	-6319.97532991	-5809.60138277	5431.46960898
24	-7457.92273513	-7497.33114384	6412.03924503
25	-581.812213744	2859.02584158	357.409431475
26	-172.604226155	4616.30637085	-63.6701735414
27	-1182.18272646	6618.87518684	654.203408166
28	-2231.83531365	9102.68657815	1378.12487148
29	-2258.18400532	13937.9446761	1155.59771468
2013-05-17 01:33:03.756
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	265.882703604	110.243116886	-219.672552914
2	518.570749087	150.074558601	-426.840802703
3	831.017430381	104.326279004	-671.103032412
4	975.36436281	161.681757425	-786.480182634
5	415.330634105	384.081741811	-347.82461598
6	494.714504644	382.378098994	-413.292975509
7	221.953284179	488.336894529	-195.030093277
8	454.975689895	293.913439266	-378.065675278
9	514.597888041	789.36530815	-441.9175602
10	901.236250187	626.58613197	-749.859684989
11	248.833319537	754.691569136	-226.937860576
12	751.415494043	1448.62005784	-659.546574356
13	734.726147444	908.580893895	-628.076369091
14	1841.92301979	-59.8910379466	-1489.47418294
15	3155.10795073	-532.665703813	-2533.14240338
16	5063.02609728	-1526.55924968	-4027.49106523
17	6930.67391399	-3289.24743878	-5456.00554469
18	8371.45698545	-5847.20866207	-6464.73569758
19	10982.5735805	-6197.97547813	-8538.14305754
20	-1353.00033171	-1529.79665288	1194.14189954
21	-2430.1015605	-2974.99049674	2164.31899065
22	-4605.46958154	-4762.38020435	4006.64160951
23	-6319.83911636	-5809.64595393	5431.58042782
24	-7457.75742448	-7497.38374028	6412.1700174
25	-581.826109796	2859.0217383	357.419633607
26	-172.637899089	4616.30515344	-63.6671466508
27	-1182.21793451	6618.86684937	654.224137913
28	-2231.87534472	9102.67083798	1378.16400681
29	-2258.26203904	13937.92875	1155.63731237
2013-05-17 01:33:04.006
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	265.87822845	110.244929505	-219.677059691
2	518.562490761	150.078093887	-426.849592609
3	831.005343548	104.331944357	-671.117118379
4	975.34992925	161.688406844	-786.496715317
5	415.322119826	384.084573266	-347.831655923
6	494.704892252	382.381471638	-413.30136103
7	221.946649109	488.338407655	-195.033855416
8	454.967277728	293.916540998	-378.073387221
9	514.585015846	789.368816336	-441.926282725
10	901.219267923	626.592276018	-749.87496115
11	248.824327761	754.693265507	-226.942078321
12	751.394438496	1448.62518048	-659.559310962
13	734.709307005	908.585902774	-628.088822842
14	1841.89818062	-59.8784808688	-1489.50540404
15	3155.06864386	-532.644194252	-2533.19588336
16	5062.96823609	-1526.5247331	-4027.576885
17	6930.6038556	-3289.2001897	-5456.12302172
18	8371.38726714	-5847.15159057	-6464.87759644
19	10982.471108	-6197.90060566	-8538.32921557
20	-1352.96966105	-1529.80587675	1194.16483316
21	-2430.04459229	-2975.00706356	2164.36018133
22	-4605.36919949	-4762.41160142	4006.71967316
23	-6319.7074411	-5809.68903848	5431.68755044
24	-7457.59762164	-7497.4345824	6412.29642794
25	-581.839542448	2859.0177717	357.4294959
26	-172.670449533	4616.30397638	-63.6642200954
27	-1182.25196855	6618.85878958	654.244177255
28	-2231.91404066	9102.65562222	1378.20183829
29	-2258.33747087	13937.9133542	1155.67559143
2013-05-17 01:33:04.257
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	265.873753209	110.246742093	-219.681566392
2	518.554232263	150.081629117	-426.858382375
3	830.993256439	104.337609629	-671.13120414
4	975.335495364	161.695056165	-786.513247756
5	415.313605409	384.087404662	-347.838695723
6	494.695279696	382.384844216	-413.309746389
7	221.940013964	488.339920736	-195.037617442
8	454.958865408	293.919642672	-378.081099022
9	514.572143479	789.372324434	-441.935005033
10	901.202285357	626.59841995	-749.890237023
11	248.815335903	754.694961816	-226.946295914
12	751.373382698	1448.63030298	-659.572047212
13	734.692466321	908.590911539	-628.101276308
14	1841.87334083	-59.8659239603	-1489.53662472
15	3155.02933594	-532.622684958	-2533.24936266
16	5062.91037321	-1526.49021692	-4027.66270379
17	6930.53379489	-3289.15294111	-5456.24049755
18	8371.31754604	-5847.09451955	-6465.01949412
19	10982.3686318	-6197.8257339	-8538.51537186
20	-1352.93898994	-1529.8151004	1194.18776626
21	-2429.98762326	-2975.02363	2164.40137105
22	-4605.26881591	-4762.44299782	4006.79773511
23	-6319.57576374	-5809.73212213	5431.79467082
24	-7457.43781632	-7497.48542343	6412.42283576
25	-581.852974907	2859.01380501	357.43935842
26	-172.70299992	4616.3027991	-63.6612929883
27	-1182.2860022	6618.85072955	654.264217174
28	-2231.95273585	9102.64040619	1378.23967043
29	-2258.41290195	13937.8979579	1155.71387176
2013-05-17 01:33:04.507
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	265.869275428	110.248555643	-219.686075485
2	518.545969071	150.085166226	-426.867176812
3	830.981162436	104.343277918	-671.145297406
4	975.321053252	161.701709026	-786.529788998
5	415.305086193	384.09023755	-347.845739231
6	494.685661713	382.388218575	-413.318136175
7	221.933375114	488.3414346	-195.041381414
8	454.950448333	293.922745987	-378.088814902
9	514.559263895	789.375834364	-441.943731895
10	901.185293196	626.604567129	-749.90552097
11	248.806339039	754.696658992	-226.950515663
12	751.352315123	1448.63542814	-659.584790075
13	734.675616174	908.59592293	-628.113736305
14	1841.84848683	-59.8533603484	-1489.56786207
15	3154.99000545	-532.60116416	-2533.30287058
16	5062.85247696	-1526.45568224	-4027.74856857
17	6930.46369353	-3289.10566713	-5456.3580365
18	8371.24778398	-5847.03741776	-6465.16146828
19	10982.2660959	-6197.75082185	-8538.7016283
20	-1352.90830158	-1529.8243289	1194.2107114
21	-2429.93062224	-2975.04020512	2164.44258235
22	-4605.16837584	-4762.47441071	4006.87583808
23	-6319.4440122	-5809.77522847	5431.9018476
24	-7457.27792104	-7497.53629119	6412.54931007
25	-581.866414523	2859.00983606	357.449226567
26	-172.735568065	4616.30162096	-63.6583637268
27	-1182.32005408	6618.84266489	654.28426864
28	-2231.99145148	9102.62518157	1378.27752393
29	-2258.48837356	13937.8825527	1155.75217433
2013-05-17 01:33:04.758
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	265.864800009	110.25036817	-219.690582034
2	518.537710226	150.088701343	-426.875966298
3	830.969074771	104.348943024	-671.159382758
4	975.306618715	161.70835815	-786.546320947
5	415.296571499	384.09306883	-347.852778741
6	494.676048826	382.391591022	-413.326521208
7	221.926739821	488.34294759	-195.045143215
8	454.942035709	293.925847546	-378.096526417
9	514.546391184	789.379342287	-441.952453766
10	901.168310029	626.61071083	-749.920796267
11	248.797347014	754.698355179	-226.954732951
12	751.331258823	1448.64055035	-659.597525611
13	734.658774999	908.600931465	-628.126189199
14	1841.82364582	-59.8408037787	-1489.59908191
15	3154.95069542	-532.579655402	-2533.35634855
16	5062.7946107	-1526.42116685	-4027.8343854
17	6930.39362819	-3289.05841948	-5456.47550996
18	8371.17805729	-5846.98034769	-6465.3033636
19	10982.1636125	-6197.67595148	-8538.88778111
20	-1352.87762957	-1529.83355214	1194.23364346
21	-2429.8736516	-2975.05677079	2164.48377014
22	-4605.06798918	-4762.50580573	4006.95389662
23	-6319.31233062	-5809.81831032	5432.00896352
24	-7457.11811074	-7497.58713004	6412.67571247
25	-581.879846593	2859.00586918	357.459089543
26	-172.768118337	4616.30044324	-63.6554355158
27	-1182.35408694	6618.8346044	654.304309713
28	-2232.03014519	9102.60996501	1378.31535738
29	-2258.56380314	13937.8671554	1155.79045723
2013-05-17 01:33:05.008
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	265.860324501	110.252180667	-219.695088508
2	518.529451208	150.092236405	-426.884755644
3	830.956986829	104.354608048	-671.173467904
4	975.292183852	161.715007176	-786.562852651
5	415.288056666	384.095900052	-347.859818108
6	494.666435774	382.394963403	-413.334906078
7	221.920104454	488.344460535	-195.048904903
8	454.933622934	293.928949048	-378.10423779
9	514.533518302	789.382850122	-441.961175418
10	901.151326561	626.616854415	-749.936071276
11	248.788354906	754.700051304	-226.958950086
12	751.310202273	1448.64567242	-659.61026079
13	734.64193358	908.605939884	-628.138641809
14	1841.79880418	-59.8282473783	-1489.63030132
15	3154.91138433	-532.558146913	-2533.40982586
16	5062.73674275	-1526.38665185	-4027.92020125
17	6930.32356054	-3289.01117232	-5456.59298224
18	8371.10832781	-5846.92327809	-6465.44525773
19	10982.0611253	-6197.60108181	-8539.07393219
20	-1352.8469571	-1529.84277517	1194.256575
21	-2429.81668014	-2975.07333606	2164.52495696
22	-4604.96760098	-4762.53720007	4007.03195347
23	-6319.18064693	-5809.86139128	5432.11607721
24	-7456.95829795	-7497.6379678	6412.80211217
25	-581.893278468	2859.00190222	357.468952746
26	-172.80066855	4616.29926529	-63.6525067532
27	-1182.38811941	6618.82654368	654.324351363
28	-2232.06883814	9102.5947482	1378.35319149
29	-2258.63923195	13937.8517575	1155.8287414
2013-05-17 01:33:05.259
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	265.855848904	110.253993133	-219.699594906
2	518.521192017	150.095771409	-426.89354485
3	830.94489861	104.36027299	-671.187552846
4	975.277748664	161.721656103	-786.579384111
5	415.279541694	384.098731216	-347.866857329
6	494.656822557	382.398335719	-413.343290785
7	221.913469013	488.345973435	-195.052666479
8	454.925210008	293.932050493	-378.111949021
9	514.520645248	789.386357869	-441.969896853
10	901.134342792	626.622997884	-749.951345998
11	248.779362715	754.701747368	-226.96316707
12	751.289145471	1448.65079435	-659.622995611
13	734.625091914	908.610948189	-628.151094133
14	1841.77396194	-59.8156911474	-1489.66152032
15	3154.8720722	-532.536638692	-2533.4633025
16	5062.67887311	-1526.35213724	-4028.00601612
17	6930.25349058	-3288.96392563	-5456.71045332
18	8371.03859553	-5846.86620897	-6465.58715068
19	10981.9586345	-6197.52621284	-8539.26008153
20	-1352.81628418	-1529.85199799	1194.27950602
21	-2429.75970787	-2975.08990095	2164.56614281
22	-4604.86721125	-4762.56859373	4007.11000861
23	-6319.04896113	-5809.90447133	5432.22318866
24	-7456.79848267	-7497.68880447	6412.92850916
25	-581.906710149	2858.99793516	357.478816178
26	-172.833218706	4616.29808713	-63.6495774387
27	-1182.42215148	6618.81848273	654.34439359
28	-2232.10753036	9102.57953111	1378.39102625
29	-2258.71466002	13937.8363592	1155.86702686
2013-05-17 01:33:05.509
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	265.851373218	110.255805569	-219.704101228
2	518.512932653	150.099306358	-426.902333915
3	830.932810114	104.365937849	-671.201637583
4	975.26331315	161.728304931	-786.595915326
5	415.271026584	384.101562322	-347.873896407
6	494.647209175	382.40170797	-413.351675329
7	221.906833497	488.34748629	-195.056427942
8	454.916796929	293.935151881	-378.119660109
9	514.507772022	789.389865528	-441.978618069
10	901.117358723	626.629141237	-749.966620432
11	248.770370441	754.703443371	-226.9673839
12	751.268088419	1448.65591613	-659.635730076
13	734.608250004	908.61595638	-628.163546171
14	1841.74911908	-59.8031350857	-1489.69273889
15	3154.83275901	-532.515130738	-2533.51677848
16	5062.62100178	-1526.31762303	-4028.09183
17	6930.18341831	-3288.91667943	-5456.82792322
18	8370.96886046	-5846.80914032	-6465.72904245
19	10981.85614	-6197.45134456	-8539.44622913
20	-1352.78561081	-1529.8612206	1194.30243652
21	-2429.70273479	-2975.10646544	2164.6073277
22	-4604.76681998	-4762.5999867	4007.18806205
23	-6318.91727322	-5809.94755049	5432.33029788
24	-7456.6386649	-7497.73964005	6413.05490344
25	-581.920141636	2858.99396802	357.488679837
26	-172.865768805	4616.29690874	-63.6466475726
27	-1182.45618315	6618.81042154	654.364436394
28	-2232.14622183	9102.56431377	1378.42886167
29	-2258.79008732	13937.8209603	1155.90531359
2013-05-17 01:33:05.769
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	265.846743105	110.25768047	-219.708762861
2	518.504388301	150.102963142	-426.911425905
3	830.92030448	104.371797961	-671.216207784
4	975.248379518	161.735182926	-786.613016325
5	415.262217704	384.104490991	-347.88117806
6	494.637264123	382.405196436	-413.360348824
7	221.899969094	488.349051264	-195.060318993
8	454.908093584	293.938360152	-378.127636947
9	514.494454712	789.393494049	-441.987639786
10	901.099788679	626.635496308	-749.982421267
11	248.761068001	754.705197792	-226.971745979
12	751.246304997	1448.66121437	-659.648903285
13	734.59082708	908.621137145	-628.176427289
14	1841.72341892	-59.7901462347	-1489.72503353
15	3154.79208908	-532.492881413	-2533.57209775
16	5062.56113311	-1526.28191909	-4028.18060196
17	6930.11092732	-3288.86780454	-5456.94944256
18	8370.89671779	-5846.75010429	-6465.8758258
19	10981.7501074	-6197.37389536	-8539.63879379
20	-1352.75387926	-1529.87076102	1194.32615719
21	-2429.64379627	-2975.12360072	2164.64993174
22	-4604.66296532	-4762.63246147	4007.26880519
23	-6318.78104213	-5809.9921142	5432.44109818
24	-7456.47333355	-7497.79222744	6413.1856533
25	-581.934036074	2858.98986397	357.498883861
26	-172.899441259	4616.29568948	-63.643616096
27	-1182.49138792	6618.80208214	654.385170936
28	-2232.1862467	9102.54857141	1378.46800245
29	-2258.86811478	13937.8050299	1155.9449219
2013-05-17 01:33:06.019
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	265.842267238	110.259492844	-219.713269029
2	518.496128585	150.106497976	-426.920214686
3	830.90821542	104.377462652	-671.230292104
4	975.233943342	161.741831555	-786.629547042
5	415.253702312	384.107321979	-347.888216844
6	494.627650405	382.408568553	-413.368733036
7	221.893333428	488.350564027	-195.064080228
8	454.899680196	293.941461423	-378.135347744
9	514.481581136	789.39700153	-441.996360559
10	901.082803998	626.641639426	-749.997695115
11	248.752075558	754.70689367	-226.975962499
12	751.225247434	1448.66633586	-659.661637023
13	734.573984671	908.626145102	-628.188878747
14	1841.69857481	-59.7775905176	-1489.75625124
15	3154.75277375	-532.471374005	-2533.62557237
16	5062.50325834	-1526.24740568	-4028.26641385
17	6930.04085034	-3288.8205593	-5457.06691004
18	8370.82697703	-5846.69303661	-6466.01771516
19	10981.6476055	-6197.29902851	-8539.82493786
20	-1352.72320497	-1529.8799832	1194.34908663
21	-2429.58682153	-2975.14016443	2164.69111467
22	-4604.56257092	-4762.66385304	4007.34685517
23	-6318.64934993	-5810.03519153	5432.54820286
24	-7456.31351072	-7497.8430608	6413.31204206
25	-581.947467166	2858.98589664	357.508747983
26	-172.93199124	4616.29451064	-63.6406851073
27	-1182.52541879	6618.79402049	654.405214913
28	-2232.22493666	9102.53335353	1378.5058392
29	-2258.94354056	13937.78963	1155.98321123
2013-05-17 01:33:06.270
antenna	 u coordinate	 v coordinate	 w coordinate
0	0.0	0.0	0.0
1	265.837791283	110.261305187	-219.717775121
2	518.487868696	150.110032753	-426.929003327
3	830.896126081	104.383127261	-671.244376219
4	975.21950684	161.748480085	-786.646077514
5	415.245186781	384.110152909	-347.895255483
6	494.618036522	382.411940605	-413.377117086
7	221.886697688	488.352076744	-195.06784135
8	454.891266657	293.944562636	-378.1430584
