GENERATED TIME			 ORIGINAL TIME			 SECONDS OFFSET
2012-07-06 02:15:14.479462802	2012-07-06 02:09:19.994843602	354.484643089
2012-07-06 02:15:14.480227232	2012-07-06 02:09:19.995608032	354.484627373
2012-07-06 02:15:14.479543269	2012-07-06 02:09:19.994924068	354.484626744
2012-07-06 02:15:14.479342103	2012-07-06 02:09:19.994722903	354.484623601
2012-07-06 02:15:14.480026066	2012-07-06 02:09:19.995406866	354.484619829
2012-07-06 02:15:14.480428398	2012-07-06 02:09:19.995809197	354.484616686
2012-07-06 02:15:14.479784667	2012-07-06 02:09:19.995165467	354.484629887
2012-07-06 02:17:14.484565258	2012-07-06 02:11:19.995882511	354.488680861
2012-07-06 02:17:14.484082460	2012-07-06 02:11:19.995399714	354.488672689
2012-07-06 02:17:14.484887123	2012-07-06 02:11:19.996204376	354.488700978
2012-07-06 02:17:14.484203160	2012-07-06 02:11:19.995520413	354.488702235
2012-07-06 02:17:14.484001994	2012-07-06 02:11:19.995319247	354.488701606
2012-07-06 02:17:14.484685957	2012-07-06 02:11:19.996003211	354.488689662
2012-07-06 02:17:14.485088289	2012-07-06 02:11:19.996405542	354.488700349
2012-07-06 02:17:14.484404325	2012-07-06 02:11:19.995721579	354.488680232
2012-07-06 02:18:59.487415552	2012-07-06 02:13:04.995232522	354.492203146
2012-07-06 02:18:59.486932755	2012-07-06 02:13:04.994749725	354.492209433
2012-07-06 02:18:59.487697184	2012-07-06 02:13:04.995514154	354.49218303
2012-07-06 02:18:59.487013221	2012-07-06 02:13:04.994830191	354.492198746
2012-07-06 02:18:59.486812055	2012-07-06 02:13:04.994629025	354.492199374
2012-07-06 02:18:59.487496018	2012-07-06 02:13:04.995312989	354.492188059
2012-07-06 02:18:59.487938583	2012-07-06 02:13:04.995755553	354.492208804
2012-07-06 02:18:59.487254620	2012-07-06 02:13:04.995071590	354.492191202
2010-09-05 22:56:50.946643353	2010-09-05 22:51:39.996569753	310.950054741
2010-09-05 22:56:50.946160555	2010-09-05 22:51:39.996086955	310.950052855
2010-09-05 22:56:50.945355892	2010-09-05 22:51:39.995282292	310.950083029
2010-09-05 22:56:50.946281254	2010-09-05 22:51:39.996207654	310.950088687
2010-09-05 22:56:50.946080089	2010-09-05 22:51:39.996006489	310.950088059
2010-09-05 22:56:50.945154727	2010-09-05 22:51:39.995081127	310.950085544
2010-09-05 22:56:50.945516825	2010-09-05 22:51:39.995443225	310.950055369
2010-09-05 22:56:50.946482420	2010-09-05 22:51:39.996408820	310.950067313
2010-09-05 22:58:50.938106775	2010-09-05 22:53:39.995355606	310.942780715
2010-09-05 22:58:50.937623978	2010-09-05 22:53:39.994872808	310.942780087
2010-09-05 22:58:50.936779082	2010-09-05 22:53:39.994027913	310.942770657
2010-09-05 22:58:50.937704444	2010-09-05 22:53:39.994953275	310.942776315
2010-09-05 22:58:50.937503278	2010-09-05 22:53:39.994752109	310.942781344
2010-09-05 22:58:50.936577916	2010-09-05 22:53:39.993826747	310.942770028
2010-09-05 22:58:50.936980248	2010-09-05 22:53:39.994229078	310.942777572
2010-09-05 22:58:50.937905610	2010-09-05 22:53:39.995154440	310.942754312
2010-09-05 23:00:50.931219757	2010-09-05 22:55:39.995750785	310.935463314
2010-09-05 23:00:50.930736959	2010-09-05 22:55:39.995267987	310.935464571
2010-09-05 23:00:50.929892063	2010-09-05 22:55:39.994423091	310.935446969
2010-09-05 23:00:50.930817425	2010-09-05 22:55:39.995348454	310.93545577
2010-09-05 23:00:50.930616260	2010-09-05 22:55:39.995147288	310.935454513
2010-09-05 23:00:50.929690897	2010-09-05 22:55:39.994221926	310.935450112
2010-09-05 23:00:50.930093229	2010-09-05 22:55:39.994624257	310.935458285
2010-09-05 23:00:50.931058824	2010-09-05 22:55:39.995589852	310.935470858
2010-09-05 23:02:50.924332738	2010-09-05 22:57:39.996186197	310.928132082
2010-09-05 23:02:50.923849940	2010-09-05 22:57:39.995703399	310.928133968
2010-09-05 23:02:50.923005044	2010-09-05 22:57:39.994858503	310.92811448
2010-09-05 23:02:50.923930407	2010-09-05 22:57:39.995783865	310.928126425
2010-09-05 23:02:50.923729241	2010-09-05 22:57:39.995582700	310.928122024
2010-09-05 23:02:50.922803879	2010-09-05 22:57:39.994657338	310.928117624
2010-09-05 23:02:50.923206210	2010-09-05 22:57:39.995059669	310.92813334
